pH,EC,light %,Water level
6.519509602,1.518521945,0.806615814,6.444503334
7.010330291,1.518343247,0.785775435,6.448720505
6.554666219,1.505240872,0.817470863,6.424100624
7.080667413,1.500766937,0.810007592,6.444445818
6.922718025,1.505630612,0.782159593,6.436693421
6.621114548,1.502237757,0.808407952,6.427817509
6.593442808,1.507850799,0.79897917,6.414234683
6.618704405,1.521127489,0.805493968,6.412392397
6.684919344,1.513313458,0.805645103,6.425952006
6.566566912,1.540662913,0.798540758,6.429899838
6.612350059,1.50206882,0.780115122,6.449284063
6.684870158,1.513632531,0.789763664,6.412923806
6.788403551,1.52757088,0.80213503,6.448135005
7.010964484,1.548991523,0.78477806,6.429103232
6.572573457,1.507087412,0.816973904,6.424102473
6.510794755,1.51164872,0.811722684,6.444631671
6.649227172,1.519578053,0.819923778,6.420429852
7.061574228,1.524574673,0.785816049,6.431459023
6.956290616,1.524231677,0.78410783,6.438523281
7.037068225,1.539247464,0.808903892,6.424723441
6.579570897,1.54845751,0.801834322,6.431098551
6.907016027,1.548884326,0.784758028,6.406568065
6.967874508,1.532445615,0.798603431,6.446845792
6.760108164,1.522235068,0.803538468,6.424016403
6.512983186,1.514877798,0.797404085,6.438202747
6.92617033,1.523952685,0.793348187,6.418513486
6.507306641,1.54174076,0.789984808,6.443891854
6.957342792,1.508909812,0.818582626,6.437917616
6.501274406,1.522041879,0.790341972,6.436663304
7.053520291,1.54548585,0.790237503,6.400933733
6.944242899,1.51118835,0.792641076,6.439315327
6.619213816,1.52358266,0.805218486,6.445896423
7.034889808,1.54624019,0.802296765,6.404338368
6.845908489,1.542387534,0.804915005,6.4116811
6.619361425,1.539041311,0.812952772,6.445817167
6.651574768,1.516752724,0.78939947,6.424344361
6.979063358,1.539478547,0.798264861,6.444148208
6.683825754,1.517613638,0.787962798,6.421717499
6.601763434,1.528507938,0.781641816,6.445023343
6.61339718,1.542150053,0.787804644,6.423286405
6.659106966,1.541345889,0.800575381,6.406922112
6.767686089,1.54163715,0.801766429,6.442571692
6.899879173,1.516739893,0.797702476,6.44300074
6.660508038,1.540168895,0.818335205,6.448867988
6.966449974,1.510176433,0.789840951,6.434199657
6.573634295,1.507744336,0.780792039,6.406573585
6.60328696,1.527819242,0.784613151,6.434912906
7.010490563,1.530769032,0.79627889,6.408384569
7.013477276,1.50444447,0.783666954,6.40917196
6.995934429,1.537250648,0.796665261,6.406875498
6.762617306,1.513502083,0.802724386,6.423201796
6.986549079,1.524307069,0.794116727,6.41670883
6.847033698,1.53525782,0.782710154,6.444244724
6.735159097,1.542514845,0.786989703,6.405512102
6.946605658,1.515565977,0.804771736,6.436035017
6.943146053,1.524774415,0.800721209,6.407645541
6.920762587,1.528213051,0.783877048,6.447380112
6.601442706,1.54092077,0.816383261,6.410328281
6.536842027,1.52659337,0.791649656,6.430827495
6.563135818,1.533408904,0.800755884,6.446715568
6.933912588,1.514879267,0.808404957,6.415324431
6.887391527,1.512298656,0.780993872,6.408574163
6.676360562,1.520337793,0.812596538,6.448678174
6.661088298,1.501079518,0.787527383,6.415195468
6.750458975,1.547683894,0.793694993,6.437103616
6.908814253,1.514502866,0.797550216,6.414364112
6.594151235,1.507721686,0.791859343,6.432257304
6.552090258,1.525137127,0.790854554,6.441993782
6.905957212,1.523327204,0.809161323,6.405387261
6.595533401,1.52752801,0.802726257,6.436113515
6.631580163,1.539828636,0.793354381,6.412515636
6.729598226,1.502104451,0.811704318,6.436660097
6.749664674,1.521511272,0.799947246,6.431403796
7.028152179,1.507482686,0.792048811,6.403597668
7.014455604,1.538531119,0.790457431,6.445274687
6.588884057,1.537114341,0.802288313,6.414278388
6.626636027,1.515571529,0.794519134,6.432041187
6.673561064,1.507712608,0.818786117,6.411005213
6.826696452,1.547431943,0.787152864,6.416851925
6.977581665,1.506836484,0.803234329,6.407041578
6.659009984,1.51155958,0.811209738,6.422709608
6.69589154,1.549738684,0.784049444,6.441937191
7.084710621,1.546433157,0.781679608,6.44815349
7.02390825,1.51098962,0.798902453,6.422106894
6.859655757,1.50725012,0.793942159,6.402007341
7.00523441,1.516883751,0.784413741,6.428346152
7.053639981,1.519685342,0.789063142,6.40524277
6.501076886,1.502005654,0.797561612,6.431890983
6.852875622,1.526845673,0.807554437,6.435317011
6.626498114,1.507681635,0.790378976,6.445592391
6.974598637,1.513501545,0.812657663,6.436479784
6.88482158,1.535567535,0.798649823,6.448342762
7.049997722,1.517521159,0.79268803,6.409523601
6.537034874,1.520465136,0.81908538,6.407101119
6.737753563,1.521114348,0.812827679,6.420694962
6.635576271,1.531220711,0.801026344,6.405298428
6.715222922,1.537619952,0.795944714,6.445353986
7.022268539,1.515728244,0.807546079,6.406527186
6.697473504,1.533738433,0.788778549,6.436491834
6.732103185,1.523111143,0.819499051,6.424952454
6.529354692,1.537825722,0.798396425,6.419330611
6.769116193,1.516300768,0.805167831,6.426253209
6.835898174,1.517217717,0.819354021,6.422958987
7.010246565,1.50364404,0.796550011,6.441933901
6.861864845,1.535529965,0.789414872,6.442276239
6.782749407,1.517631291,0.787284011,6.424649121
6.840682879,1.534178397,0.788486437,6.414865558
6.56477159,1.525760893,0.780138542,6.439187297
6.54837363,1.517873336,0.784750676,6.419909772
6.619499813,1.546216831,0.803485927,6.407484204
7.033138508,1.539200538,0.794836138,6.430958424
6.611521017,1.506611337,0.782200779,6.40498873
6.772987272,1.534414692,0.805611161,6.442314019
6.670196712,1.520512365,0.806494971,6.430580367
6.90463042,1.531265564,0.788385542,6.419881015
6.92386721,1.523628771,0.815539074,6.449861774
6.938123093,1.503192785,0.781588056,6.440634476
6.638906912,1.544831515,0.798033988,6.435333746
6.706713285,1.529377174,0.816428089,6.415641978
6.500544463,1.525180023,0.8003903,6.400289469
6.79463506,1.507458995,0.795739476,6.414491622
6.510309745,1.543105689,0.783512401,6.433661632
6.839132053,1.532319647,0.790826261,6.446598225
7.02348083,1.540522317,0.806034097,6.41047151
6.823365546,1.507504436,0.805110487,6.415093372
6.649173111,1.523258103,0.81909077,6.444220833
6.619460622,1.527584642,0.815846961,6.401584285
6.965371536,1.536629483,0.782674907,6.403339326
6.673720966,1.521584522,0.78074616,6.411991799
7.09939528,1.535847878,0.787754131,6.421172571
6.996640088,1.506854634,0.795418689,6.400169582
6.533744872,1.547501417,0.817796726,6.420153568
6.94926192,1.504738273,0.803753506,6.412617792
6.807290127,1.509340281,0.780750245,6.411626347
6.664426328,1.541245661,0.81247325,6.409687199
6.766192095,1.549522049,0.782796198,6.427048517
6.907364553,1.502996535,0.793236759,6.421422263
6.925183305,1.524715512,0.819414787,6.411227002
6.799662839,1.512517047,0.789174649,6.435146301
6.87281468,1.537060314,0.819439229,6.449163764
6.694503062,1.517701218,0.804547448,6.449729979
6.816267581,1.506513798,0.783530209,6.447340187
6.560964032,1.541972893,0.805741206,6.434703988
6.79638688,1.531757686,0.808100766,6.444274817
6.83438716,1.508772035,0.787690511,6.40570547
6.840975902,1.520370323,0.792261988,6.439025822
6.542551045,1.51428226,0.802876559,6.449641119
6.908154886,1.517933021,0.803753882,6.432526069
7.078512737,1.519298014,0.789380796,6.430161179
6.941791945,1.524487339,0.785480445,6.400028591
6.577564413,1.525033714,0.802190909,6.435503059
6.826929033,1.519360592,0.81895637,6.437728023
6.801387531,1.508350383,0.79280967,6.411067742
6.916027578,1.520310498,0.809913762,6.441727762
6.928265376,1.532393363,0.803209389,6.409275943
6.779193716,1.52321037,0.795654725,6.425581414
6.925702168,1.538056798,0.796021877,6.419215601
6.725678952,1.526815587,0.785690989,6.413573435
6.787605204,1.508460533,0.795579934,6.416599491
6.829345473,1.518493664,0.805214944,6.415859794
7.055062457,1.525450876,0.814378616,6.416228722
6.673731714,1.506516344,0.789984488,6.449985269
7.069169007,1.528681811,0.804043754,6.406492417
6.635379044,1.506609438,0.795299639,6.420376903
6.949018101,1.536522408,0.786726966,6.439476692
7.098046982,1.504664747,0.782558232,6.437566734
6.983132953,1.520851378,0.787045468,6.435316098
6.758871228,1.52575992,0.785577039,6.410894429
6.99393988,1.526374384,0.803266161,6.423243127
7.07217432,1.524097677,0.78656181,6.40219967
6.742331973,1.535424539,0.795125486,6.446144105
6.646668284,1.528631802,0.787112109,6.439074998
6.542751763,1.53959807,0.811152815,6.432694875
6.88915675,1.537936393,0.817890138,6.440679537
7.052172457,1.544885928,0.817151669,6.425740102
7.005902668,1.524746074,0.787240318,6.44618067
6.859954237,1.501932479,0.812461765,6.431430256
6.776377378,1.502590177,0.792567063,6.41774822
6.756395527,1.51357665,0.783268528,6.414484927
7.079315038,1.521479326,0.81506547,6.434888261
6.882771878,1.531126805,0.808249024,6.41256602
6.741438746,1.510402934,0.79594418,6.442081614
6.638601779,1.508336455,0.800373226,6.449185657
6.865743899,1.54183091,0.810404728,6.40747892
6.510597124,1.549929356,0.799307885,6.408490927
6.713508157,1.515571848,0.792917873,6.404882711
6.559266302,1.538489758,0.80594673,6.443961895
6.587254719,1.548188908,0.806273726,6.43773446
6.759423957,1.500150272,0.796535632,6.429600333
6.682624818,1.514574812,0.7862661,6.428556886
6.998556149,1.509113662,0.793037312,6.404705575
7.08906781,1.508434921,0.815214799,6.401542999
6.901415313,1.531981356,0.801078857,6.409828754
6.989583183,1.521634194,0.790751603,6.40097556
6.599352052,1.523549893,0.814161208,6.407193138
6.998359254,1.529003961,0.801551018,6.403514751
6.928575599,1.515962282,0.813361384,6.447246666
6.630847672,1.531659308,0.797558464,6.435805453
7.067087773,1.533076854,0.817410282,6.405540593
6.833589245,1.525600085,0.780511493,6.419085653
6.559708541,1.54787567,0.780692962,6.40208487
7.081155429,1.546458211,0.809788986,6.430628745
6.605548027,1.543364296,0.790047654,6.435880854
6.971368251,1.527818097,0.796109523,6.448888744
6.936351567,1.505170682,0.794288772,6.409494377
6.791678589,1.508491358,0.793349519,6.408559874
6.608028253,1.509385451,0.79109021,6.427247799
6.612491709,1.546944429,0.804036348,6.411358562
6.953605003,1.500082268,0.79048324,6.424565489
6.837533946,1.516273991,0.811782942,6.409052046
7.033527231,1.513058039,0.787775415,6.442733298
6.883616112,1.504987983,0.815524379,6.401021204
6.542399404,1.506048435,0.812319836,6.428850557
6.555010176,1.534048097,0.800791552,6.405766888
6.91811022,1.504811856,0.812989387,6.435595668
7.082445638,1.541685315,0.815914292,6.406087753
6.693212465,1.532931319,0.815811039,6.419080143
7.022299036,1.52314898,0.794563985,6.431014418
7.013146297,1.533309764,0.811775221,6.413766543
6.854210275,1.522694424,0.807270351,6.418449628
6.551172425,1.529593858,0.813164195,6.427239239
6.511024127,1.501821551,0.792647265,6.415313456
6.692728447,1.525893052,0.796289011,6.418027242
6.66095188,1.518322674,0.782848242,6.401313465
6.910004758,1.54540199,0.811935243,6.441523622
6.5073399,1.532051282,0.8072511,6.433307655
6.647124871,1.534574809,0.802086635,6.401271002
6.727470826,1.507809737,0.782852456,6.422558295
7.071344162,1.516295658,0.796915608,6.407226201
6.962912928,1.530737729,0.782104947,6.429172241
7.054854678,1.545199596,0.816491812,6.441296849
6.834456586,1.539249155,0.794661782,6.440691571
6.976658566,1.538398515,0.805399237,6.417161874
6.599799819,1.523123253,0.788300365,6.426933099
6.533579321,1.519102594,0.787947725,6.441824309
6.92706679,1.542372541,0.785195513,6.436618159
6.881559851,1.531136087,0.797950272,6.42300666
6.547924864,1.504774316,0.815462137,6.409730324
6.913979129,1.538618708,0.813306085,6.407331502
6.57474984,1.527747349,0.791989724,6.426401151
7.03995505,1.521794782,0.799912311,6.415216565
6.683829211,1.541582598,0.812666122,6.426167117
7.062807048,1.523641794,0.789624441,6.445176868
6.949883006,1.509735251,0.801117645,6.421483355
6.664474225,1.53713263,0.804721563,6.435828964
6.715819798,1.521186947,0.806676457,6.413035529
6.751507408,1.526282766,0.787399971,6.40980108
6.936993314,1.5442792,0.793389837,6.408583849
6.917786771,1.532461573,0.81512195,6.427781339
6.903825469,1.530296695,0.80718364,6.442062792
6.592535551,1.516305369,0.794607026,6.420729056
6.679989629,1.548615351,0.806737748,6.447886715
6.984474396,1.523602094,0.819865391,6.433321052
6.116274967,1.823756704,0.661533197,7.854818512
6.307443422,1.741614573,0.649585967,8.138585064
6.169301619,1.833308342,0.650782475,7.85279639
6.153669277,1.809104336,0.654523488,8.448461156
6.224563658,1.761849642,0.601219456,7.898872751
6.306167812,1.766242653,0.662551428,8.019937353
6.092090389,1.762868301,0.674086395,8.378192577
6.197949016,1.87930377,0.660135907,8.176770038
6.281432604,1.79071401,0.676724299,8.369423736
6.309033783,1.8199737,0.610872141,8.281927701
6.286018805,1.891560734,0.607815364,8.267882486
6.305358864,1.821287704,0.691979638,7.801942643
6.305118522,1.793881372,0.607507976,8.118634361
6.181218985,1.899815874,0.689506717,8.298828001
6.065063899,1.838618586,0.68677446,8.228293034
6.022978281,1.797273155,0.631142351,7.947450123
6.158577166,1.862190052,0.638582579,7.886486228
6.250198096,1.719202791,0.645747924,7.898315702
6.32984642,1.822687456,0.624375701,8.287807824
6.046477217,1.843998517,0.693021129,8.143488866
6.238275854,1.844700379,0.621708341,7.85506956
6.162023861,1.707066065,0.690879176,7.876681985
6.025539505,1.881844008,0.625713599,7.913062851
6.094776012,1.724882206,0.641912971,7.722391978
6.248041632,1.76723385,0.687174347,7.972259769
6.02271088,1.799256676,0.617021299,7.9079547
6.073131797,1.728164958,0.668462377,8.281608995
6.159500058,1.700176463,0.682686161,7.821426401
6.311452415,1.767295423,0.686037359,8.338864706
6.191996893,1.865809721,0.687474878,8.034434928
6.049440278,1.82744306,0.681570863,8.32441612
6.117878813,1.742072526,0.657585236,8.128806383
6.193686135,1.707232837,0.640315254,7.837012639
6.071241518,1.763333385,0.630496937,8.376723995
6.237025863,1.751445725,0.607235571,8.341306761
6.027652296,1.889994796,0.688781535,8.378006617
6.144093251,1.817461937,0.617469046,8.378216375
6.138404126,1.796641959,0.607440548,7.943689534
6.276607525,1.739465331,0.629370485,8.412831342
6.338344116,1.704939757,0.674549862,8.336062013
6.16333162,1.862391931,0.623372953,7.880428433
6.171990902,1.748561853,0.642544038,8.144524431
6.05945878,1.816491467,0.631374751,8.103897164
6.240346444,1.80428805,0.601408354,8.414697775
6.12445616,1.700754737,0.606310168,7.859882613
6.064767071,1.717971115,0.629927755,7.735655982
6.030930325,1.702059757,0.615391236,7.746760196
6.137990482,1.793011383,0.64082116,7.701910157
6.269112719,1.752951227,0.692057877,7.868939917
6.067528591,1.763477223,0.658112206,8.319709305
6.128961781,1.810755576,0.650982994,7.885732237
6.206518642,1.862309746,0.644438387,8.193256633
6.068853825,1.811395596,0.688445414,7.740611485
6.254261778,1.708819244,0.68902949,7.912776686
6.333423326,1.703712518,0.646127055,8.066272868
6.109356841,1.736668037,0.617000699,7.734397488
6.151628311,1.882225922,0.675422116,8.016414737
6.280059784,1.773797757,0.673098791,8.017478515
6.197025888,1.727338877,0.652032943,7.776293739
6.123207724,1.819660629,0.617892596,8.312447012
6.087866487,1.717458372,0.633273399,7.727380933
6.107538087,1.773553775,0.654191406,8.127603926
6.339896575,1.864958643,0.669193773,8.270671423
6.047930455,1.755656074,0.621626014,8.12253705
6.337112762,1.734194083,0.687626341,8.077862981
6.300446425,1.794874653,0.667881955,7.938280956
6.300978467,1.843875715,0.681290729,8.193424519
6.290957377,1.711509233,0.602864377,8.322448723
6.150858984,1.731726846,0.635650349,7.850140799
6.267408958,1.843356718,0.683409071,7.960438911
6.128475468,1.720018701,0.616604394,7.806341923
6.100405639,1.826842396,0.665002434,7.951333042
6.182026335,1.730227471,0.630404695,8.430769421
6.220008686,1.842693592,0.610271064,8.236678454
6.237577624,1.766600752,0.69375738,7.786953769
6.331550259,1.889451348,0.673999896,7.959070899
6.020892165,1.806761306,0.649911676,8.259395755
6.001466609,1.797804736,0.657275762,8.055111123
6.218256591,1.879122536,0.686094555,7.707173039
6.16425934,1.751064621,0.614914655,7.817090551
6.286136776,1.777647135,0.692923398,8.284039868
6.051756538,1.867506747,0.627347014,7.779995204
6.157770433,1.87200461,0.631196485,8.063499406
6.290011044,1.799078775,0.622591067,8.367385347
6.248925,1.793063517,0.689236413,8.364058827
6.031206827,1.839711183,0.665378987,7.700419532
6.325392356,1.819491053,0.663187797,8.146406078
6.116176556,1.721882432,0.633298372,8.286961184
6.180933664,1.724866519,0.667125036,8.259387804
6.098679791,1.870222639,0.630446907,7.969865193
6.028331029,1.715317647,0.672112976,8.283523503
6.124270204,1.820282828,0.67173521,7.951527204
6.305014573,1.759357041,0.657429224,8.11971144
6.005630314,1.898694474,0.645270707,8.050569342
6.02297343,1.871510245,0.640663306,8.118771263
6.215816595,1.785714461,0.658995496,8.195309632
6.322636147,1.896690725,0.694266757,8.353798881
6.276245255,1.864990662,0.607427659,7.75454338
6.107441919,1.731196681,0.689152818,8.304717814
6.058469692,1.767961372,0.622350178,7.852678086
6.219590678,1.807819368,0.65103052,7.712287293
6.002536736,1.847330018,0.602370163,8.034072319
6.034896782,1.89558337,0.68972113,8.28306845
6.06189133,1.859543171,0.634792127,8.161674844
6.123952267,1.813221482,0.63439518,7.865302694
6.226056382,1.801301437,0.694656151,8.320977376
6.095207314,1.823845663,0.646896795,7.879452914
6.2351355,1.797428313,0.6853713,7.942781941
6.24246978,1.719700288,0.667106274,8.25917375
6.160552163,1.719889681,0.632721572,8.324733389
6.310053366,1.879742442,0.622038946,7.944197378
6.082029461,1.798952627,0.651227291,8.249026978
6.129654666,1.715203247,0.656363196,8.306512727
6.04830634,1.809961545,0.690648588,7.874395428
6.022579603,1.841584601,0.611643505,8.059184618
6.056417801,1.764864132,0.670405485,8.056088261
6.229930073,1.797028936,0.603787034,8.18659859
6.177565936,1.857897279,0.609580023,8.381068292
6.07349376,1.716105295,0.648083286,8.07992472
6.307485972,1.859778247,0.607084919,7.869256007
6.115093412,1.805240178,0.645101487,7.932288989
6.216683338,1.815350909,0.635845202,8.196457352
6.041800038,1.827481682,0.625901491,8.154454243
6.337709503,1.840035971,0.606962342,8.007165555
6.072655045,1.710753339,0.658286952,8.234345572
6.236880981,1.706747488,0.683828547,8.095290759
6.090122061,1.816326698,0.694266597,7.752790427
6.063998934,1.794328799,0.620264703,8.363393102
6.188921293,1.748213613,0.672188066,8.321534863
6.021648127,1.846828523,0.629183748,7.874489823
6.183408684,1.719302735,0.658091367,8.044887554
6.064983277,1.730251298,0.661035441,8.250106048
6.243461099,1.865455639,0.617054901,7.88734079
6.281414641,1.814562839,0.647352825,7.980022693
6.12525552,1.741785818,0.634025754,7.989196816
6.235956505,1.76851998,0.67801347,7.837917755
6.062480386,1.898871337,0.645746948,8.172333575
6.241710628,1.750653529,0.627509898,8.04181858
6.242923697,1.818339523,0.682542711,7.959304365
6.143717394,1.796365324,0.653825238,8.119762943
6.179431194,1.868022092,0.668156422,7.910402034
6.011959267,1.886565887,0.622333509,7.751034401
6.235281479,1.863716536,0.679511897,7.900555313
6.293106503,1.716366393,0.615161284,7.859777455
6.26947193,1.725827233,0.651379399,8.201314398
6.271173464,1.753094829,0.604934108,8.021100508
6.12776531,1.749722798,0.640243947,7.859752233
6.298524419,1.733375482,0.616968381,8.308457722
6.261627555,1.815573399,0.677299036,8.106363754
6.113572464,1.861108592,0.622981548,8.331954378
6.21986278,1.767322433,0.639563653,7.818844556
6.300851559,1.742832866,0.627421546,7.732363264
6.165196567,1.753689875,0.636950753,8.299340793
6.177889832,1.782042803,0.607756328,7.800964829
6.275108214,1.856323853,0.625758628,8.370711341
6.165509584,1.735792142,0.65389127,7.941706251
6.263414507,1.886743465,0.66911132,7.838552755
6.093669111,1.784880144,0.613801836,8.204920938
6.245693297,1.761022303,0.655800037,8.34521315
6.197185627,1.723831366,0.654989261,7.996669864
6.108530603,1.886489183,0.616148206,8.309592625
6.180414141,1.76314486,0.628317091,8.188526457
6.283756398,1.749760083,0.612952141,7.730222096
6.222840958,1.803797511,0.60739331,8.298925268
6.1086855,1.801647729,0.685909949,7.993424181
6.051676236,1.717909169,0.683838513,7.919791046
6.064807481,1.883025918,0.690186841,7.728258511
6.190596506,1.801299276,0.648165225,7.71845306
6.210602259,1.805641639,0.660879435,8.382883028
6.084287205,1.855532021,0.652578753,7.810739257
6.089633657,1.769699215,0.688801522,8.301670558
6.12224183,1.74893289,0.639141958,8.242696745
6.213892144,1.772722912,0.646877471,8.328180653
6.308537442,1.841464508,0.634380805,7.925499098
6.258859234,1.899414111,0.612026315,8.344374419
6.121725755,1.742217332,0.638228526,8.21165153
6.176158913,1.76979635,0.68613074,8.018825783
6.051929528,1.73449399,0.688075473,7.708319056
6.114962097,1.884496069,0.604191868,7.849197161
6.167698416,1.743182149,0.630599302,8.27160951
6.138040112,1.80266665,0.683737541,7.921114436
6.041357396,1.731524931,0.62158304,8.413019072
6.271161391,1.801168125,0.675865231,7.969838773
6.329354129,1.844945662,0.635586032,7.883927744
6.320218033,1.822856073,0.612339504,7.803976284
6.300127301,1.805631008,0.603776544,8.142582667
6.029668095,1.714556156,0.684087226,8.113675419
6.171342984,1.766520497,0.614136959,8.264694269
6.303153178,1.803984329,0.675234847,7.84465746
6.28168223,1.765123024,0.691622746,7.796895007
6.091976817,1.773208002,0.615809633,8.082543539
6.039419277,1.855278118,0.670016171,7.753067548
6.071917079,1.883844677,0.681727016,7.836976366
6.239904345,1.845795962,0.605459704,8.192009258
6.297103771,1.705584256,0.651414468,8.165251417
6.235446143,1.786428864,0.618821811,8.308304564
6.191300837,1.753557055,0.678081463,8.309858507
6.322660811,1.802187286,0.663366014,8.356508418
6.206648239,1.838815613,0.672381533,7.827517632
6.103121075,1.709967454,0.610235993,7.962153356
6.01325467,1.852183079,0.655130331,8.029597838
6.168611361,1.789869722,0.632694461,7.747214183
6.265791743,1.857862355,0.616075319,7.898932074
6.01962193,1.888765677,0.67370277,8.150449334
6.060139893,1.744965766,0.654807002,8.037620384
6.312230081,1.744302288,0.633567098,8.085022823
6.207945182,1.868248006,0.648120802,7.829795732
6.299354422,1.788303792,0.629427498,7.849119735
6.336494273,1.751066177,0.678877153,8.05679844
6.087987909,1.874201229,0.639795236,8.126248904
6.169518199,1.700294312,0.668220839,7.747847626
6.230891212,1.720784349,0.65506547,7.771919804
6.202562821,1.780479902,0.667852886,7.91832667
6.063242973,1.85178346,0.679437828,8.17436346
6.279319461,1.824835741,0.619971949,7.747740796
6.323157853,1.751206695,0.623876664,8.174675608
6.252268803,1.706682543,0.69473875,8.124820687
6.122839812,1.76660608,0.615144902,8.31520602
6.25298914,1.854050255,0.694835481,7.735962472
6.166308517,1.752362988,0.635816648,8.398177496
6.020347802,1.81308791,0.64151721,7.795609576
6.234710694,1.794406735,0.65587209,8.04134454
6.183958078,1.727926413,0.66305571,7.871584367
6.054180357,1.808677256,0.604330916,7.778830793
6.085328597,1.816021665,0.684383755,7.767465909
6.079483031,1.78176248,0.666874248,8.296034185
6.31546335,1.850804723,0.613370766,8.223653136
6.079471849,1.752083887,0.640537248,8.281549793
6.19938941,1.815066176,0.622578018,7.892061896
6.096657497,1.703728313,0.67562989,8.140086671
6.272867734,1.899297326,0.617574747,7.733973321
6.021612889,1.734177247,0.63031493,7.864512687
6.295518781,1.858010985,0.601925362,8.210475415
6.059929542,1.887385005,0.685397833,7.942703077
6.065481388,1.701100039,0.683927221,7.73552878
6.197694035,1.734976865,0.628860095,8.364089703
6.348738631,1.764412772,0.640542212,8.088776592
6.178313064,1.87198322,0.64159589,8.380597052
6.067433924,1.893158641,0.661705663,8.170340868
6.349078273,1.776384318,0.669852656,7.769867791
6.172962618,1.702710129,0.660592327,7.700203412
6.328059589,1.735429143,0.63064774,8.431209477
6.13408775,1.769617046,0.676917077,8.207203934
6.256658598,1.777143137,0.652881692,7.82054383
6.064507366,1.712135958,0.616102627,7.99608908
6.095598113,1.804033571,0.647746988,7.918652623
6.112228765,1.806397167,0.674212819,8.401534641
6.062901027,1.781601729,0.648161768,8.356996511
6.083582788,1.875470924,0.624167481,8.26243371
6.128589806,1.831520303,0.6817791,8.377476126
6.114533607,1.865664626,0.607707392,7.732771708
6.151172067,1.880370597,0.685532626,7.905712744
6.187031816,1.889176653,0.606863426,8.44854467
6.243013436,1.794840371,0.656298563,8.245929672
6.293675222,1.89222113,0.660101696,8.197231034
6.113730583,1.71659915,0.632980782,8.387351574
6.338388823,1.705897927,0.60209829,8.425957202
6.291932543,1.711086877,0.680344111,7.947069963
6.183452073,1.735866696,0.689239673,8.026447553
6.172913776,1.80229837,0.668537474,7.845938144
6.220211059,1.760435482,0.686025688,8.212043469
6.202658782,1.853308523,0.661087461,8.369139867
6.179966303,1.891965882,0.656635112,8.386260646
6.184388007,1.832019974,0.6158317,8.099241485
6.070943224,1.786185404,0.66948793,8.090450109
6.112482421,1.849935427,0.615636964,8.44388235
6.137677382,1.747951104,0.609080552,8.083674025
6.181940482,1.818881577,0.613587117,8.20397242
6.090905917,1.805485827,0.651837496,7.903012454
6.018885876,1.720121962,0.675253337,7.782834048
6.197776218,1.789124667,0.651284168,7.785800965
6.011126999,1.85408562,0.647988784,8.359490785
6.288023927,1.898592656,0.633741697,7.751881822
6.053843047,1.795256263,0.648658352,8.067618473
6.045648024,1.836743994,0.631869955,7.719277894
6.239751762,1.872374531,0.632272063,8.32028476
6.145390464,1.777176618,0.614998974,7.949654953
6.121239591,1.775828977,0.67470251,8.284571667
6.160557295,1.768892997,0.662194604,7.895809209
6.130368593,1.869358905,0.659522088,7.801975307
6.288056331,1.832240031,0.688321185,8.182044462
6.205254473,1.818439701,0.610449639,7.835177251
6.249875957,1.7653181,0.629832161,8.042448005
6.206095089,1.77664283,0.682720873,7.927298741
6.218614786,1.725663344,0.661404594,7.832589512
6.180123425,1.744171334,0.627327299,8.399098453
6.326803833,1.896915616,0.643039658,8.345939148
6.344018645,1.859442071,0.661315606,8.186084001
6.271308623,1.717580336,0.615708107,8.288160223
6.164624154,1.829826638,0.643794607,8.129743874
6.254435662,1.881998441,0.660804749,8.370676646
6.18566746,1.867986637,0.635272656,8.07966262
6.089805737,1.827715223,0.647295912,7.921582905
6.129524176,1.840680198,0.622963953,7.740648462
6.327069878,1.724989215,0.673945505,8.132917241
6.275662522,1.768244595,0.671954687,8.448577824
6.27735875,1.73006808,0.638258995,7.823777206
6.240498632,1.890160337,0.647924384,8.340158812
6.006465069,1.892209338,0.610946199,8.422796573
6.052510382,1.834765701,0.683931809,7.855964074
6.346664798,1.778831982,0.614979668,7.932133238
6.342035386,1.829899255,0.668434212,8.075100774
6.160022837,1.807261148,0.628773121,7.704217056
6.058745596,1.785649788,0.625572555,7.858909071
6.212284756,1.88455846,0.691096166,7.925218158
6.037183821,1.732337386,0.645825547,7.715636289
6.033154811,1.897271706,0.619392813,8.341245447
6.218873347,1.732284021,0.60189647,7.750015171
6.029132548,1.843861913,0.634907462,8.205966912
6.217019193,1.867699283,0.607535796,8.201950517
6.186363153,1.825247782,0.662874772,7.913361493
6.345179375,1.82815763,0.600879013,7.950447712
6.329057577,1.833210049,0.654148495,7.919729302
6.075068119,1.700852613,0.627704004,7.751083432
6.039986949,1.822847882,0.640405885,7.936016229
6.338048774,1.846192848,0.652497704,7.740226839
6.003772795,1.734909613,0.677314987,8.043458422
6.191691311,1.774686888,0.623585678,8.422021581
6.100710218,1.890258799,0.624388608,8.053930173
6.18052392,1.718138511,0.664696465,8.023984255
6.277609951,1.811470759,0.686168036,8.340859979
6.036836586,1.782931264,0.684759793,8.382719158
6.322000578,1.748804677,0.66463212,8.027695587
6.037767335,1.848084423,0.666628807,8.079241605
6.113675372,1.854528207,0.654798676,8.434589103
6.144693691,1.880483444,0.692385552,8.345314139
6.044012292,1.705513281,0.674270568,8.363874127
6.033151123,1.771466606,0.675750777,7.919400961
6.334064528,1.72818161,0.625988646,8.103899316
